date,ticker,price
2017-01-02,ELSA,396.343384
2017-01-09,ELSA,389.104187
2017-01-16,ELSA,385.484619
2017-01-23,ELSA,399.962891
2017-01-30,ELSA,390.914001
2017-02-06,ELSA,385.484619
2017-02-13,ELSA,378.245483
2017-02-20,ELSA,367.38678
2017-02-27,ELSA,369.196533
2017-03-06,ELSA,351.098694
2017-03-13,ELSA,349.288879
2017-03-20,ELSA,345.669312
2017-03-27,ELSA,351.098694
2017-04-03,ELSA,358.33783
2017-04-10,ELSA,371.006317
2017-04-17,ELSA,351.098694
2017-04-24,ELSA,342.049774
2017-05-01,ELSA,307.663788
2017-05-08,ELSA,271.468048
2017-05-15,ELSA,285.94635
2017-05-22,ELSA,278.707214
2017-05-29,ELSA,275.087616
2017-06-05,ELSA,275.250519
2017-06-12,ELSA,260.570496
2017-06-19,ELSA,251.395477
2017-06-26,ELSA,251.395477
2017-07-03,ELSA,256.900482
2017-07-10,ELSA,255.06546
2017-07-17,ELSA,256.900482
2017-07-24,ELSA,251.395477
2017-07-31,ELSA,227.540436
2017-08-07,ELSA,234.880447
2017-08-14,ELSA,233.045441
2017-08-21,ELSA,238.550446
2017-08-28,ELSA,233.045441
2017-09-04,ELSA,214.695404
2017-09-11,ELSA,249.560455
2017-09-18,ELSA,280.755524
2017-09-25,ELSA,278.920502
2017-10-02,ELSA,271.580475
2017-10-09,ELSA,299.10556
2017-10-16,ELSA,293.600555
2017-10-23,ELSA,291.765533
2017-10-30,ELSA,277.08551
2017-11-06,ELSA,361.495667
2017-11-13,ELSA,344.980652
2017-11-20,ELSA,374.340698
2017-11-27,ELSA,344.980652
2017-12-04,ELSA,319.290619
2017-12-11,ELSA,339.475677
2017-12-18,ELSA,326.630615
2017-12-25,ELSA,341.310638
2018-01-01,ELSA,363.330688
2018-01-08,ELSA,381.680725
2018-01-15,ELSA,390.855713
2018-01-22,ELSA,416.545776
2018-01-29,ELSA,407.370789
2018-02-05,ELSA,361.495667
2018-02-12,ELSA,394.525726
2018-02-19,ELSA,463.338348
2018-02-26,ELSA,449.575836
2018-03-05,ELSA,440.400818
2018-03-12,ELSA,429.390808
2018-03-19,ELSA,425.720795
2018-03-26,ELSA,427.555817
2018-04-02,ELSA,405.535736
2018-04-09,ELSA,447.740814
2018-04-16,ELSA,447.740814
2018-04-23,ELSA,445.905853
2018-04-30,ELSA,372.505707
2018-05-07,ELSA,394.525726
2018-05-14,ELSA,401.865784
2018-05-21,ELSA,392.690765
2018-05-28,ELSA,380.490173
2018-06-04,ELSA,371.20993
2018-06-11,ELSA,371.20993
2018-06-18,ELSA,326.664734
2018-06-25,ELSA,311.816345
2018-07-02,ELSA,285.831665
2018-07-09,ELSA,311.816345
2018-07-16,ELSA,315.528473
2018-07-23,ELSA,339.657104
2018-07-30,ELSA,361.929718
2018-08-06,ELSA,354.505493
2018-08-13,ELSA,321.096619
2018-08-20,ELSA,334.088959
2018-08-27,ELSA,335.945007
2018-09-03,ELSA,317.384521
2018-09-10,ELSA,326.664734
2018-09-17,ELSA,319.24054
2018-09-24,ELSA,345.22525
2018-10-01,ELSA,345.22525
2018-10-08,ELSA,341.513153
2018-10-15,ELSA,341.513153
2018-10-22,ELSA,326.664734
2018-10-29,ELSA,341.513153
2018-11-05,ELSA,332.23291
2018-11-12,ELSA,311.816345
2018-11-19,ELSA,295.111908
2018-11-26,ELSA,285.831665
